Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
43483,1/4/2019 13:43,2,132,<data-mining><statistics><probability><data-science-model><data-analysis>,2,
43485,1/4/2019 14:02,0,510,<machine-learning><decision-trees><feature-extraction>,1,
43488,1/4/2019 15:08,1,39,<neural-network><tensorflow><accuracy>,0,
43493,1/4/2019 17:54,2,212,<python><neural-network><visualization><jupyter><ipython>,1,
43494,1/4/2019 18:31,1,120,<feature-selection><unsupervised-learning><pca>,0,
43497,1/4/2019 20:39,2,163,<machine-learning><recommender-system><regularization><matrix-factorisation>,0,
43500,1/5/2019 0:05,0,858,<machine-learning><neural-network><regularization>,1,
43502,1/5/2019 1:04,2,26,<r>,1,
43506,1/4/2019 18:22,2,193,<neural-network>,2,
43512,1/5/2019 10:22,2,636,<keras><tensorflow><rnn><training><gan>,0,1
43513,1/5/2019 11:08,1,858,<python><scikit-learn><cross-validation><machine-learning-model>,1,
43514,1/5/2019 11:14,3,687,<feature-extraction><feature-engineering>,3,
43517,1/5/2019 13:16,0,73,<neural-network><regression><rnn><recurrent-neural-net><pytorch>,1,
43519,1/5/2019 14:25,1,41,<neural-network><deep-learning><time-series><anomaly-detection>,0,
43524,1/5/2019 15:18,4,5834,<machine-learning><python><reinforcement-learning>,1,4
43530,1/5/2019 16:54,1,232,<machine-learning><data-mining><feature-selection><preprocessing><weka>,0,
43534,1/5/2019 18:56,2,44,<machine-learning><data-mining><feature-engineering><weka>,1,
43538,1/5/2019 21:40,1,35,<machine-learning><time-series><machine-learning-model>,0,
43539,1/5/2019 22:19,0,130,<machine-learning><r><scikit-learn><sql><association-rules>,1,
43540,1/6/2019 0:35,1,179,<machine-learning><numpy><backpropagation><implementation>,0,
43542,1/6/2019 2:04,0,2368,<machine-learning><regression><random-forest><linear-regression>,1,
53701,6/13/2019 10:26,0,29,<clustering><lstm><anomaly-detection>,1,
53703,6/13/2019 10:37,1,45,<python><data><word2vec><similarity>,1,
53713,6/13/2019 12:32,0,1468,<python><pandas>,1,
53717,6/13/2019 13:07,0,58,<machine-learning><python><nlp>,1,
53728,6/13/2019 17:23,1,37,<python><pandas><data>,1,1
53730,6/13/2019 17:37,1,70,<machine-learning><deep-learning><random-forest><machine-learning-model><unsupervised-learning>,1,1
53732,6/13/2019 17:49,0,32,<multilabel-classification>,1,
53737,6/13/2019 19:47,1,50,<machine-learning><neural-network><deep-learning><classification><nlp>,0,1
53738,6/13/2019 19:55,0,28,<classification><unbalanced-classes><semi-supervised-learning>,0,
53739,6/13/2019 20:16,0,30,<python><keras><tensorflow><aws>,1,
53742,6/13/2019 20:50,1,40,<time-series><clustering><anomaly-detection>,2,
53747,6/13/2019 22:24,2,328,<neural-network><deep-learning><gradient-descent><autoencoder><vae>,1,3
53752,6/14/2019 1:17,0,47,<nlp><word-embeddings>,1,
53754,6/14/2019 2:42,0,162,<r><xgboost>,1,
53755,6/14/2019 2:44,0,25,<machine-learning><overfitting>,0,1
53758,6/14/2019 5:22,1,79,<variance><bias><estimators><mse>,0,
53759,6/14/2019 5:36,0,137,<machine-learning><regression><feature-selection><correlation>,2,
53772,6/14/2019 8:27,1,206,<nlp><bert>,1,1
53773,6/14/2019 8:42,3,1177,<cross-validation><evaluation>,3,
53776,6/14/2019 9:03,0,24,<dataset><scraping>,0,
53777,6/14/2019 9:11,1,289,<python><java>,1,
53778,6/14/2019 9:15,0,118,<deep-learning><classification><keras>,1,
53781,6/14/2019 10:03,0,80,<nlp><word2vec>,2,
53783,6/14/2019 10:59,1,35,<nlp><clustering><topic-model>,1,1
53785,6/14/2019 11:17,1,23,<python><algorithms><machine-learning-model><data-science-model><forecasting>,0,
53789,6/14/2019 11:52,0,111,<python><convolution>,2,
53790,6/14/2019 11:56,1,67,<orange><orange3>,0,
53792,6/14/2019 12:25,2,68,<regression><prediction><sequence>,2,
53804,6/14/2019 15:07,0,23,<image-classification><image-recognition>,1,
53806,6/14/2019 15:33,4,228,<machine-learning><classification><dataset><predictive-modeling><training>,1,1
53809,6/14/2019 16:45,0,48,<sequence-to-sequence>,1,
53814,6/14/2019 18:44,1,199,<nlp><pytorch><transformer>,0,
64298,12/5/2019 21:35,1,15,<tableau>,0,
64302,12/5/2019 22:37,11,364,<feature-scaling>,6,6
64304,12/6/2019 0:22,1,11,<efficiency>,0,
64305,12/6/2019 0:59,1,401,<python><xgboost><lime>,0,
64307,12/6/2019 2:02,0,37,<regression><data><correlation><data-analysis><excel>,0,
64309,12/6/2019 3:01,1,35,<python>,0,
64310,12/6/2019 3:01,0,76,<time-series><supervised-learning>,1,1
64312,12/6/2019 4:08,4,39,<dataset><deep-network>,1,2
64314,12/6/2019 6:02,1,849,<python><metric>,1,
64315,12/6/2019 6:07,0,40,<deep-learning><image-classification><computer-vision>,2,
64317,12/6/2019 6:28,1,25,<machine-learning><neural-network><backpropagation><numpy>,0,
64323,12/6/2019 10:59,1,5532,<nlp><bert>,2,
64325,12/6/2019 11:33,3,84,<machine-learning><xgboost><boosting>,0,
64326,12/6/2019 11:50,1,1894,<keras><tensorflow><sequence-to-sequence><bert><machine-translation>,1,1
64332,12/6/2019 13:48,1,694,<python><tsne>,2,
64338,12/6/2019 15:44,2,73,<machine-learning><neural-network><keras><lstm>,0,
64339,12/6/2019 15:56,1,17,<python><topic-model><lda>,0,
64340,12/6/2019 16:16,4,287,<machine-learning><neural-network><cnn><interpretation>,1,
64343,12/6/2019 16:44,2,33,<machine-learning><unsupervised-learning><supervised-learning><semi-supervised-learning>,1,
64345,12/6/2019 17:13,2,59,<deep-learning><cnn><model-selection>,3,1
64346,12/6/2019 17:32,1,8,<variance>,0,
64349,12/6/2019 18:10,0,151,<xgboost><recommender-system>,0,
64351,12/6/2019 18:27,1,61,<machine-learning><neural-network><cnn><image-classification>,1,
64353,12/6/2019 19:08,4,93,<clustering><k-means>,2,
64355,12/6/2019 20:13,1,289,<machine-learning><nlp><sentiment-analysis><nltk><classifier>,2,
64358,12/6/2019 22:27,5,73,<machine-learning><recommender-system><evaluation><information-retrieval><cosine-distance>,1,
64363,12/7/2019 6:47,0,165,<machine-learning><python><neural-network><keras><tensorflow>,2,2
64364,12/7/2019 8:12,2,25,<regression><computer-vision><objective-function>,0,
64365,12/7/2019 10:14,0,39,<dataset><cross-validation><matlab>,1,
64373,12/7/2019 14:08,1,50,<dataset><class-imbalance><smote>,1,
64374,12/7/2019 14:35,0,26,<machine-learning><python><dataset>,1,
64376,12/7/2019 15:07,1,57,<machine-learning><scikit-learn><svm><metric><auc>,0,
64377,12/7/2019 15:28,0,18,<machine-learning><linear-regression>,1,
64378,12/7/2019 15:36,0,259,<r><regression><predictive-modeling><logistic-regression><data-science-model>,2,
64381,12/7/2019 15:43,4,48,<evaluation><information-retrieval><ranking>,1,1
43549,1/6/2019 7:52,2,3073,<nlp>,0,
43550,1/6/2019 9:03,1,522,<error-handling>,1,
43553,1/6/2019 10:19,1,229,<machine-learning><time-series><java>,0,
43557,1/6/2019 11:39,1,128,<machine-learning><kernel>,1,
43561,1/6/2019 13:44,1,24,<machine-learning><unsupervised-learning><pca><plotting>,0,
43565,1/6/2019 14:09,1,109,<data-mining><text-mining><ranking>,0,0
43568,1/6/2019 14:56,0,230,<classification><scikit-learn><normalization><audio-recognition>,2,
43569,1/6/2019 15:27,1,2188,<time-series><lstm>,1,3
43570,1/6/2019 7:57,0,26,<image-recognition>,1,
43577,1/6/2019 18:36,0,44,<machine-learning>,1,
43590,1/6/2019 20:52,0,3299,<machine-learning><data-science-model>,2,1
43592,1/6/2019 21:45,0,1404,<reinforcement-learning><dqn>,1,
43595,1/6/2019 23:34,2,226,<deep-learning><convnet><deep-network>,1,
43602,1/7/2019 6:58,1,265,<machine-learning><prediction><geospatial>,2,2
43603,1/7/2019 7:06,1,79,<machine-learning><gradient-descent>,2,
43608,1/7/2019 9:42,1,117,<dataset><predictive-modeling><feature-engineering><machine-learning-model>,2,
43609,1/7/2019 10:12,0,290,<machine-learning><decision-trees><linear-regression>,1,1
43610,1/7/2019 10:30,1,52,<machine-learning><python>,0,1
43619,1/7/2019 13:14,1,236,<linear-regression>,1,
43621,1/7/2019 13:43,1,132,<keras><tensorflow>,1,
43624,1/7/2019 14:05,2,164,<python><r><matplotlib><ggplot2>,1,
43631,1/7/2019 16:57,0,3406,<categorical-data><correlation>,2,
43633,1/7/2019 17:13,1,33,<machine-learning><deep-learning><multiclass-classification><data-science-model><object-detection>,0,1
43635,1/7/2019 19:02,2,253,<ocr>,0,1
43636,1/7/2019 20:11,4,1729,<classification><keras><feature-engineering><encoding>,2,
43643,1/8/2019 1:21,1,1342,<deep-learning><evaluation>,1,
43648,1/8/2019 6:15,0,280,<image-classification><computer-vision><object-detection><object-recognition><faster-rcnn>,1,
43658,1/8/2019 8:47,2,482,<learning>,0,
43661,1/8/2019 9:21,1,169,<machine-learning><regression><machine-learning-model><overfitting>,2,
43663,1/8/2019 10:02,2,123,<clustering><feature-extraction>,2,
43665,1/8/2019 11:08,1,87,<time-series>,1,1
43671,1/8/2019 13:43,1,125,<machine-learning>,1,
43673,1/8/2019 14:10,3,644,<svm>,1,2
43675,1/8/2019 14:40,2,140,<pca><tsne>,0,
43676,1/8/2019 14:43,1,38,<data-science-model><class-imbalance><unbalanced-classes><smote>,0,
53816,6/14/2019 18:54,1,153,<machine-learning><python><scikit-learn>,2,
53818,6/14/2019 20:14,1,375,<scikit-learn><predictive-modeling><linear-regression>,2,3
53831,6/15/2019 1:47,2,1401,<machine-learning><python><scikit-learn>,2,2
53833,6/15/2019 4:46,0,35,<machine-learning><python><scikit-learn><regression>,1,
53835,6/15/2019 5:37,1,333,<convolution><image-recognition><autoencoder><activation-function><softmax>,2,
53836,6/15/2019 6:06,0,6831,<python><pandas>,1,
53839,6/15/2019 8:05,6,927,<bigdata><data><xgboost>,3,3
53842,6/15/2019 9:44,2,1486,<deep-learning><keras><tensorflow>,1,
53843,6/15/2019 10:05,-1,61,<r><regression>,1,1
53845,6/15/2019 10:26,0,67,<machine-learning><python><pandas><kaggle><ipython>,1,
53847,6/15/2019 13:17,1,698,<keras><cnn><cross-validation><categorical-data>,1,
53849,6/15/2019 13:54,0,163,<python><multilabel-classification>,1,
53850,6/15/2019 14:08,0,733,<keras><cnn>,1,
53852,6/15/2019 15:16,0,357,<neural-network><deep-learning><keras><tensorflow><loss-function>,1,
53854,6/15/2019 15:52,1,130,<neural-network><deep-learning><keras><kaggle><image-preprocessing>,0,
53855,6/15/2019 16:10,1,23,<deep-learning><caffe>,1,
53856,6/15/2019 16:52,0,35,<regression><linear-regression>,0,
53857,6/15/2019 16:54,5,391,<deep-learning><cross-validation><training>,1,2
53858,6/15/2019 16:58,15,243,<reinforcement-learning><mathematics><policy-gradients>,0,1
53860,6/15/2019 17:43,2,38,<machine-learning><data-mining><feature-selection><data-cleaning><feature-engineering>,1,
53864,6/15/2019 18:26,1,17,<regression><cnn><hyperparameter><learning-rate>,0,1
53865,6/15/2019 19:06,1,31,<python><scikit-learn><cross-validation><model-selection><pipelines>,0,1
53867,6/15/2019 20:24,0,718,<python>,1,
53868,6/15/2019 21:00,1,57,<machine-learning><statistics><similarity>,1,
53870,6/15/2019 21:17,1,1995,<machine-learning><neural-network><gradient-descent>,3,4
53875,6/15/2019 23:13,6,3154,<nlp><language-model><bert>,1,3
53876,6/15/2019 23:24,1,443,<machine-learning><python><dataset><feature-engineering><feature-extraction>,1,
53878,6/16/2019 1:28,1,36,<machine-learning><recommender-system>,1,
53882,6/16/2019 3:02,2,46,<deep-learning><keras><nlp><word-embeddings>,2,
53886,6/16/2019 7:15,1,479,<python><pandas>,1,
53887,6/16/2019 7:20,1,70,<python><opencv><image-preprocessing>,0,1
53891,6/16/2019 9:53,0,29,<machine-learning><neural-network><keras>,1,
53893,6/16/2019 10:14,0,26,<neural-network>,0,
53894,6/16/2019 10:21,2,28,<machine-learning><hardware>,0,1
53896,6/16/2019 12:50,1,588,<keras><lstm><model-selection><forecasting>,2,
53897,6/16/2019 13:01,1,49,<tfidf><cosine-distance><similar-documents>,1,
53902,6/16/2019 14:33,0,32,<python><keras><tensorflow><feature-engineering>,0,
53903,6/16/2019 14:48,3,361,<pandas><methods>,1,
53904,6/16/2019 16:05,1,287,<pytorch>,0,1
53916,6/17/2019 3:32,1,61,<scikit-learn><pca>,2,
64383,12/7/2019 16:23,1,77,<python><scikit-learn><visualization><decision-trees>,2,1
64388,12/7/2019 20:44,3,180,<multiclass-classification>,1,
64389,12/7/2019 23:30,0,52,<machine-learning><regression>,1,
64392,12/8/2019 2:18,3,457,<python><scikit-learn><linear-regression><multilabel-classification>,0,1
64393,12/8/2019 4:34,1,40,<python><scikit-learn><random-forest><hyperparameter-tuning><grid-search>,1,
64394,12/8/2019 4:35,2,817,<machine-learning><r><feature-selection><linear-regression><collinearity>,1,3
64396,12/8/2019 6:20,1,84,<machine-learning><classification>,0,
64400,12/8/2019 7:54,1,150,<machine-learning><classification><feature-engineering><recommender-system>,1,
64401,12/8/2019 8:19,0,20,<machine-learning><time-series><regression><statistics><loss-function>,1,
64402,12/8/2019 8:41,1,34,<machine-learning><neural-network><cnn>,0,
64403,12/8/2019 9:46,1,30,<pandas><python-3.x>,1,
64412,12/8/2019 12:27,4,2254,<python><keras><feature-extraction><autoencoder>,1,1
64413,12/8/2019 12:43,0,37,<machine-learning><python><keras><regression>,0,
64414,12/8/2019 12:48,1,341,<keras><tensorflow><matlab>,0,
64417,12/8/2019 13:30,1,26,<machine-learning><svm><math><implementation>,0,
64418,12/8/2019 13:30,1,142,<machine-learning><keras><loss-function>,1,
64419,12/8/2019 14:08,1,19,<neural-network><classification><random-forest><binary><gbm>,0,
64422,12/8/2019 14:55,1,17,<machine-learning><predictive-modeling><logistic-regression><data-science-model>,1,
64425,12/8/2019 15:16,1,41,<machine-learning><neural-network><cnn><overfitting>,1,1
64426,12/8/2019 15:16,2,20,<recurrent-neural-net>,0,
64427,12/8/2019 15:49,2,316,<python><classification><nlp><svm><natural-language-process>,3,
64428,12/8/2019 16:15,1,192,<scikit-learn>,1,
64433,12/8/2019 17:29,3,1809,<deep-learning><tensorflow><recurrent-neural-net><sequence-to-sequence><attention-mechanism>,1,1
64435,12/8/2019 18:12,2,22,<r><missing-data><spss>,0,
64436,12/8/2019 18:40,0,372,<regression><cross-validation>,1,
64437,12/8/2019 21:10,1,42,<classification>,1,
64438,12/8/2019 22:01,1,43,<machine-learning><deep-learning><research>,0,
64441,12/8/2019 23:17,11,10963,<classification><metric><binary>,2,6
64444,12/9/2019 0:10,2,154,<python><nlp><word-embeddings><spacy>,1,1
64445,12/9/2019 1:29,1,13,<python><data><pytorch>,0,
64447,12/9/2019 5:15,2,441,<machine-learning><scikit-learn><cross-validation><model-selection>,2,
64450,12/9/2019 5:40,1,22,<decision-trees>,0,
64452,12/9/2019 6:37,0,172,<rnn><pytorch><c++>,0,
64455,12/9/2019 8:34,3,2786,<python><clustering><k-means><distance>,2,4
64459,12/9/2019 9:19,-1,29,<regression>,1,
43677,1/8/2019 14:53,0,28,<classification><sampling><binary>,1,
43679,1/8/2019 15:15,1,48,<keras><churn>,1,
43682,1/8/2019 16:31,2,695,<machine-learning><classification><feature-selection><decision-trees>,1,1
43689,1/8/2019 21:51,3,94,<regression><feature-extraction><feature-engineering><kernel>,3,
43690,1/8/2019 21:52,1,32,<cnn><cross-validation><training><loss-function>,0,
43691,1/8/2019 22:01,0,47,<tensorflow><cnn><image-recognition>,1,
43693,1/8/2019 22:33,0,557,<accuracy>,1,
43699,1/9/2019 1:15,3,1159,<machine-learning><neural-network><deep-learning><tensorflow><pytorch>,2,1
43702,1/9/2019 6:06,2,36,<keras><tensorflow><google-prediction-api>,1,1
43713,1/9/2019 9:01,0,342,<clustering><dirichlet>,1,
43715,1/9/2019 10:02,1,42,<neural-network><tensorflow>,1,
43717,1/9/2019 10:42,1,64,<machine-learning><prediction><metric>,2,1
43721,1/9/2019 13:17,1,1931,<keras><nlp><lda><tfidf>,1,1
43725,1/9/2019 14:44,0,769,<machine-learning><deep-learning><classification><image-classification>,2,
43728,1/9/2019 15:50,4,214,<machine-learning><supervised-learning><accuracy>,1,
43731,1/9/2019 17:14,0,21,<machine-learning><neural-network><machine-learning-model>,1,
43733,1/9/2019 17:43,1,32,<optimization><supervised-learning><forecast>,1,
43734,1/9/2019 18:17,1,25,<data-mining><association-rules><market-basket-analysis>,0,
43735,1/9/2019 18:54,4,103,<optimization><bayesian><hyperparameter-tuning>,2,
43739,1/9/2019 19:38,2,66,<preprocessing><normalization>,1,
43740,1/9/2019 19:40,0,99,<neural-network><keras><tensorflow><pytorch>,1,
43744,1/9/2019 20:40,1,18,<machine-learning-model><representation>,0,
43753,1/10/2019 4:30,1,1025,<deep-learning><convnet>,1,
43756,1/10/2019 5:57,1,1493,<deep-learning><tensorflow>,2,
43757,1/10/2019 6:30,2,34,<machine-learning><predictive-modeling>,1,
43760,1/10/2019 8:42,3,1426,<dataset><databases>,2,1
43764,1/10/2019 9:23,1,272,<research><implementation><code>,1,1
43769,1/10/2019 11:17,1,28,<cnn>,1,
43770,1/10/2019 11:27,0,38,<machine-learning><unsupervised-learning><machine-learning-model>,1,
43771,1/10/2019 12:03,4,801,<beginner><career>,4,2
43772,1/10/2019 12:22,1,354,<machine-learning><preprocessing><encoding>,1,
43773,1/10/2019 12:42,3,966,<python><pandas><sql><data-wrangling><data.table>,2,
43779,1/10/2019 15:37,0,154,<statistics>,1,
53918,6/17/2019 4:08,2,708,<machine-learning><python><scikit-learn><matplotlib>,1,
53919,6/17/2019 4:09,0,41,<deep-learning><nlp><lstm><rnn>,2,
53921,6/17/2019 5:23,2,37,<text-mining><natural-language-process>,0,1
53922,6/17/2019 5:40,2,184,<machine-learning><online-learning>,1,2
53923,6/17/2019 5:44,3,119,<machine-learning><python><pandas>,2,
53926,6/17/2019 7:49,1,357,<machine-learning><neural-network><deep-learning><keras>,3,
53927,6/17/2019 7:52,3,1655,<python><keras><tensorflow><gradient-descent>,2,
53931,6/17/2019 8:30,-1,467,<machine-learning><python><scikit-learn>,1,
53936,6/17/2019 9:30,2,106,<machine-learning>,1,
53938,6/17/2019 9:39,1,372,<r><xgboost>,2,1
53948,6/17/2019 13:24,2,32,<classification>,0,1
53950,6/17/2019 13:42,0,446,<nlp><encoding>,1,
53952,6/17/2019 14:47,0,21,<machine-learning><classification><dataset><data><preprocessing>,0,
53954,6/17/2019 15:06,0,4937,<python><boosting><lightgbm>,2,1
53955,6/17/2019 15:08,0,2950,<r><time-series><forecast>,1,
53956,6/17/2019 15:23,4,264,<recommender-system><similarity><distance>,6,2
53959,6/17/2019 16:11,1,57,<neural-network><classification><svm><activation-function><self-study>,1,
53964,6/17/2019 17:36,1,38,<image-recognition><opencv><scipy>,0,1
53966,6/17/2019 17:46,0,574,<machine-learning><python><classification>,0,
53967,6/17/2019 17:50,1,31,<python><pandas>,1,
53969,6/17/2019 18:12,1,16,<predictive-modeling><data><random-forest><categorical-data><pca>,0,
53970,6/17/2019 19:23,1,558,<machine-learning><word-embeddings><convolution>,1,1
53975,6/17/2019 22:22,2,3187,<graphs><matplotlib><jupyter><ipython>,1,2
53976,6/17/2019 23:01,0,468,<python><jupyter><ipython>,1,
53978,6/18/2019 0:12,1,952,<python><neural-network><nlp><text-mining><nltk>,2,
